Alias Name,Back First Bus Time,Back Last Bus Time,Build Period,Bus Time Desc,BusInfo.索引(已產生),Center Name,Coordinate System,Departure En,Departure Zh,Destination En,Destination Zh,Distance,Genus,Go First Bus Time,Go Last Bus Time,Headway Desc,Holiday Back First Bus Time,Holiday Back Last Bus Time,Holiday Bus Time Desc,Holiday Go First Bus Time,Holiday Go Last Bus Time,Holiday Headway Desc,Holiday Off Peak Headway,Holiday Peak Headway,Id,N Id,Name,Name En,Name Zh,Off Peak Headway,Path Attribute Ename,Path Attribute Id,Path Attribute N Id,Path Attribute Name,Peak Headway,Provider Id,Provider Name,Real Sequence,Road Map Url,Segment Buffer En,Segment Buffer Zh,Ticket Price Description En,Ticket Price Description Zh,Ttia Path Id,Update Time,文件索引(已產生),表名稱,每個 GetRoute+ 的記錄數
,0630,2200,3,例假日停駛；295經芳蘭路自109年3月30日變更為「295副線」，班次不變,,台北市公車動態資訊中心,WGS84,Fude,富德,Taipei Main Sta.,臺北車站,37,01,0630,2200,, , ,, , ,例假日停駛,,,18057,0100029510,台北市,295Sub,295副,,295Sub,159715,0100029511,295副,,700,欣欣客運,5,https://ebus.gov.taipei/MapOverview?nid=0100029510,Munan Park－Fuxing S. Roads,木南公園－復興南路口,2 segments,兩段票,0295100,2023/06/04 16:14:36,,715,0
,0630,2200,3,例假日停駛；295經芳蘭路自109年3月30日變更為「295副線」，班次不變,,台北市公車動態資訊中心,WGS84,Fude,富德,Taipei Main Sta.,臺北車站,37,01,0630,2200,, , ,, , ,例假日停駛,,,18057,0100029510,台北市,295Sub,295副,,295Sub,159715,0100029511,295副,,700,欣欣客運,5,https://ebus.gov.taipei/MapOverview?nid=0100029510,Munan Park－Fuxing S. Roads,木南公園－復興南路口,2 segments,兩段票,0295100,2023/06/04 16:14:36,,716,0
,0640,1815,3,例假日停駛；08:00、18:15二班次自兆如安養中心起迄,,台北市公車動態資訊中心,WGS84,Zhengda Li,政大里,MRT Taipei City Hall Sta.,捷運市政府站,23.7,14,0640,1815,08:00、18:15二班次自兆如安養中心起迄,,,,,,例假日停駛,,,16568,0114002100,台北市,BR21,棕21,,BR21,159455,0114002102,棕21不經政大御花園,,700,欣欣客運,9,https://ebus.gov.taipei/MapOverview?nid=0114002100,,,1 segment,一段票,14210A0,2023/06/04 16:14:36,,717,0
,0640,1815,3,例假日停駛；08:00、18:15二班次自兆如安養中心起迄,,台北市公車動態資訊中心,WGS84,Zhengda Li,政大里,MRT Taipei City Hall Sta.,捷運市政府站,23.7,14,0640,1815,08:00、18:15二班次自兆如安養中心起迄,,,,,,例假日停駛,,,16568,0114002100,台北市,BR21,棕21,,BR21,159455,0114002102,棕21不經政大御花園,,700,欣欣客運,9,https://ebus.gov.taipei/MapOverview?nid=0114002100,,,1 segment,一段票,14210A0,2023/06/04 16:14:36,,718,0
,0600,2120,3,繞駛三總醫院時間0800-2130,,台北市公車動態資訊中心,WGS84,Fude St.,福德街,Nat'l Defense Medical Center,國防醫學中心,27.8,01,0600,2120,平日繞駛三總醫院時間0800-2130,0600,2100,,0600,2100,假日繞駛三總醫院時間0800-2130,,,10845,0100028600,台北市,286,286,,286,159456,0100028602,286經三總,,800,大都會客運,13,https://ebus.gov.taipei/MapOverview?nid=0100028600,,,1 segment,一段票,02860A0,2023/06/04 16:14:36,,719,0
,0530,2200,4,,,台北市公車動態資訊中心,WGS84,TanHai New Town,淡海新市鎮,MRT Jiannan Rd. Sta.,捷運劍南路站,53.3,01;02;65,0530,2200,,0600,2200,,0600,2200,,2030,2030,17740,0100095700,台北市,957,957,2030,957,159591,0100095702,957返程半,1020,5200,淡水客運,26,https://ebus.gov.taipei/MapOverview?nid=0100095700,MRT Zhuwei Sta.-Dadu & Lide Rd. Entrance,捷運竹圍站-大度立德路口,2 segments,二段票,09570A0,2023/06/04 16:14:36,,720,0
,0530,2200,4,,,台北市公車動態資訊中心,WGS84,TanHai New Town,淡海新市鎮,MRT Jiannan Rd. Sta.,捷運劍南路站,53.3,01;02;65,0530,2200,,0600,2200,,0600,2200,,2030,2030,17740,0100095700,台北市,957,957,2030,957,159591,0100095702,957返程半,1020,5100,指南客運,26,https://ebus.gov.taipei/MapOverview?nid=0100095700,MRT Zhuwei Sta.-Dadu & Lide Rd. Entrance,捷運竹圍站-大度立德路口,2 segments,二段票,09570A0,2023/06/04 16:14:36,,721,0
,0550,2100,3,,,台北市公車動態資訊中心,WGS84,MRT Dahu Park Sta.,捷運大湖公園站,Tianmu,天母,38.1,01;02,0550,2100,,0650,2100,,0650,2100,,,,15332,0100026700,台北市,267,267,,267,159629,0100026703,267返程半,,5300,光華巴士,24,https://ebus.gov.taipei/MapOverview?nid=0100026700,(Go)Miramar－Mingchuan U.、(Back)Mingchuan U.－Miramar,(往)美麗華－銘傳大學、(返)銘傳大學－美麗華,2 segments,兩段票,02670B0,2023/06/04 16:14:36,,722,0
,0520,2200,3,繞三總內湖站平假日0800-2130,,台北市公車動態資訊中心,WGS84,Jiuzhuang,舊莊,MRT Shipai Sta.,捷運石牌站,46.1,01;02,0520,2200,平日繞三總內湖站0800-2130；平日1040、1520班次為狗狗友善公車,0520,2200,,0520,2200,假日繞三總內湖站0800-2130；例假日0800、1200、1600班次為狗狗友善公車,1520,1520,10461,0100064500,台北市,645,645,1520,645,161507,0100064503,645狗狗公車,1220,400,三重客運,70,https://ebus.gov.taipei/MapOverview?nid=0100064500,Binjiang Jr. High School－Waishuangxi(Gugong),濱江國中－外雙溪(故宮),2 segments,兩段票,06450B0,2023/06/04 16:14:36,,723,0
,0530,2300,1,,,台北市公車動態資訊中心,WGS84,Neihu District Office,內湖行政中心,MRT Taipei City Hall Sta.,捷運市政府站,32,12,0530,2300,,0530,2300,,0530,2300,,,,11111,0112002700,台北市,BL27,藍27,,B27(GO),157692,0112002702,藍27(僅往程),,1100,大南汽車,34,https://ebus.gov.taipei/MapOverview?nid=0112002700,,,1 segment,一段票,12270B0,2023/06/04 16:14:36,,724,0
,0540,1900,2,本路線自111年7月18日起繞駛至嶺頭,,台北市公車動態資訊中心,WGS84,MRT Shipai Sta.,捷運石牌站,Zhuzihu,竹子湖,31.2,51,0540,1900,,0540,2000,,0540,2000,,,,11134,0151000800,台北市,S8,小8,,S8,161500,0151000803,小8繞駛張公聖君廟,,1100,大南汽車,26,https://ebus.gov.taipei/MapOverview?nid=0151000800,Fengwei－Yangmingshan National Park Headquarters,風尾－陽明山國家公園管理處,2 segments,兩段票,21080B0,2023/06/04 16:14:36,,725,0
,0700,1900,1,寒暑假以假日班次行駛,,台北市公車動態資訊中心,WGS84,MRT Guandu Sta.,捷運關渡站,Taipei National Univ. of the Arts,臺北藝術大學,5.6,11,0700,1900,,0800,1900,,0800,1900,,,,16749,0111005500,台北市,R55,紅55,,R55,157860,0111005501,紅55,,1100,大南汽車,99,https://ebus.gov.taipei/MapOverview?nid=0111005500,,,1 segment,一段票,1155000,2023/06/04 16:14:36,,726,0
,0645,2120,4,,,台北市公車動態資訊中心,WGS84,Neihu Tech. Park,內科,National Palace Museum,故宮博物院,18,14,0645,2120,自110年7月26日起試辦平日09:05、13:45、14:55、16:40、18:25班次為預約繞駛美堤碼頭班次(倘無人預約則不繞駛該站)；平日「故宮博物院(正館)」發車時間:07:15 07:50 08:25 09:00 09:35 10:55 11:40 12:25 13:10 14:15 14:40 15:25 16:10 17:10 17:45 18:55,0645,2120,,0645,2120,自110年7月26日起試辦假日09:05、13:45、14:55、16:40、18:25班次為預約繞駛美堤碼頭班次(倘無人預約則不繞駛該站)；假日「故宮博物院(正館)」發車時間:07:15 07:50 08:25 09:00 09:35 10:55 11:40 12:25 13:10 14:15 14:40 15:25 16:10 17:10 17:45 18:55,,,16174,0114002000,台北市,BR20,棕20,,BR20,161297,0114002004,棕20不經美堤、故宮博物院(正館),,1100,大南汽車,29,https://ebus.gov.taipei/MapOverview?nid=0114002000,,,1 segment,一段票,14200C0,2023/06/04 16:14:36,,727,0
,1050,1630,4,,,台北市公車動態資訊中心,WGS84,Taipei Main Sta. ,臺北車站,National Palace Museum,故宮博物院,20.05,64,1050,1630,,1050,1630,,1050,1630,,,,17801,0162003500,台北市,Taipei Sightseeing Bus Blue route,臺北觀光巴士藍線,,Taipei Double Decker Bus,161298,0162003502,臺北觀光巴士藍線不經故宮博物院(正館),,400,三重客運,3,https://ebus.gov.taipei/MapOverview?nid=0162003500,,,,詳票價表,42350A0,2023/06/04 16:14:36,,728,0
,0550,1900,2,,,台北市公車動態資訊中心,WGS84,Beitou Stop,北投站,Baxian Li,八仙里,18,51,0550,1900,平常日0640車次返程停靠「立農國小」，不行經「八仙里」,0640,1720,,0640,1720,,,,11136,0151002100,台北市,S21,小21,,S21,161317,0151002102,小21經立農國小一,,1100,大南汽車,8,https://ebus.gov.taipei/MapOverview?nid=0151002100,,,1 segment,一段票,21210A0,2023/06/04 16:14:36,,729,0
,0540,1900,2,本路線自111年7月18日起繞駛至嶺頭,,台北市公車動態資訊中心,WGS84,MRT Shipai Sta.,捷運石牌站,Zhuzihu,竹子湖,31.2,51,0540,1900,,0540,2000,,0540,2000,,,,11134,0151000800,台北市,S8,小8,,S8,161337,0151000802,小8繞駛嶺頭,,1100,大南汽車,26,https://ebus.gov.taipei/MapOverview?nid=0151000800,Fengwei－Yangmingshan National Park Headquarters,風尾－陽明山國家公園管理處,2 segments,兩段票,21080A0,2023/06/04 16:14:36,,730,0
,0520,2000,3,,,台北市公車動態資訊中心,WGS84,Donghu,東湖,Yangmingshan,陽明山,44.6,01;02,0520,2000,平日(東湖端1100、1400班次；陽管處1240、1530班次)為狗狗友善公車,0600,2000,,0600,2000,例假日(東湖端0700、1000、1400班次；陽管處0830、1130、1530班次)為狗狗友善公車,,,15359,0100068100,台北市,681,681,,681,153590,0100068102,681往陽明山,,5300,光華巴士,15,https://ebus.gov.taipei/MapOverview?nid=0100068100,Miramar－Waishuangxi(Gugong),美麗華－外雙溪(故宮),2 segments,兩段票,06810B0,2023/06/04 16:14:36,,731,0
,0600,2320,1,,,台北市公車動態資訊中心,WGS84,Jiuzong Rd.,舊宗路,MRT Taipei City Hall Sta.,捷運市政府站,31.7,12,0600,2320,,0600,2320,,0600,2320,,,,10432,0112002600,台北市,BL26,藍26,,B26,10432,0112002601,藍26,1220,400,三重客運,46,https://ebus.gov.taipei/MapOverview?nid=0112002600,,,1 segment,一段票,1226000,2023/06/04 16:14:36,,732,0
,0712,1830,3,例假日停駛,,台北市公車動態資訊中心,WGS84,Zhonghe High School,中和高中,Neihu Tech. Park,內湖科技園區,41.7,55,0712,1830,, , ,, , ,例假日停駛,,,15685,0152000200,台北市,NH2,內科通勤專車2,,NH2,155909,0152000202,內科2往中和高中,,5500,中興巴士,4,https://ebus.gov.taipei/MapOverview?nid=0152000200,Pumping Station－Chongqing S. Road Sec. 3(Zhongzheng Bridge),佳和公園－重慶南路三段(中正橋),2 segments,兩段票,22002A0,2023/06/04 16:14:36,,733,0
,0630,1830,4,例假日停駛,,台北市公車動態資訊中心,WGS84,Jinxiu,錦繡,Neihu Tech. Park,內湖科技園區,24.8,55,0630,1830,, , ,, , ,例假日停駛,,,15676,0152001000,台北市,NH10,內科通勤專車10,,NH10,155820,0152001002,內科10(錦繡-內科),,5100,指南客運,2,https://ebus.gov.taipei/MapOverview?nid=0152001000,Zhongzheng&Huanhe Rd-Wuxing St.Entrance,中正環河路口-吳興街口,2 segments,兩段票,22010B0,2023/06/04 16:14:36,,734,0
,0610,0805,4,行經高速公路，一律以兩段票計費;例假日停駛,,台北市公車動態資訊中心,WGS84,Wanhua,萬華,Chongyi High School,崇義高中,54.4,01;52;65,0610,0805,0710班次發車起點為臺大綜合體育館, , ,, , ,例假日停駛,,,17928,0100090790,台北市,907CB,907通勤,,907CB,161812,0100090792,907通勤0650,,700,欣欣客運,1,https://ebus.gov.taipei/MapOverview?nid=0100090790,,國道三甲交流道,2 segments,兩段票,09079A0,2023/06/04 16:14:36,,735,0
,0610,0805,4,行經高速公路，一律以兩段票計費;例假日停駛,,台北市公車動態資訊中心,WGS84,Wanhua,萬華,Chongyi High School,崇義高中,54.4,01;52;65,0610,0805,0710班次發車起點為臺大綜合體育館, , ,, , ,例假日停駛,,,17928,0100090790,台北市,907CB,907通勤,,907CB,161813,0100009793,907通勤0710,,700,欣欣客運,1,https://ebus.gov.taipei/MapOverview?nid=0100090790,,國道三甲交流道,2 segments,兩段票,09079B0,2023/06/04 16:14:36,,736,0
,0610,0805,4,行經高速公路，一律以兩段票計費;例假日停駛,,台北市公車動態資訊中心,WGS84,Wanhua,萬華,Chongyi High School,崇義高中,54.4,01;52;65,0610,0805,0710班次發車起點為臺大綜合體育館, , ,, , ,例假日停駛,,,17928,0100090790,台北市,907CB,907通勤,,907CB,161814,0100009794,907通勤0805,,700,欣欣客運,1,https://ebus.gov.taipei/MapOverview?nid=0100090790,,國道三甲交流道,2 segments,兩段票,09079C0,2023/06/04 16:14:36,,737,0
,0730,2000,4,07:53班次為雙向營運；民權大橋、時報廣場僅光華、三重停靠；捷運市政府為上午發車站；麗寶大樓為上午終點站；基湖站為下午發車站；例假日停駛,,台北市公車動態資訊中心,WGS84,MRT Taipei City Hall Sta.,捷運市政府站,Neihu Tech. Park,內湖科技園區,18,55,0730,2000,07:53班次為雙向營運, , ,, , ,例假日停駛,,,15693,0152000B00,台北市,NH Express 2,內科快線2,,NH Exp.2-Neihu Science-Based Park,161727,0152000B09,內快2(上午)(北客),,100,臺北客運,6,https://ebus.gov.taipei/MapOverview?nid=0152000B00,,,1 segment,一段票,22110I0,2023/06/04 16:14:36,,738,0
,0530,2310,2,,,台北市公車動態資訊中心,WGS84,Linguang Station,麟光站,MRT Shipai Sta.,捷運石牌站,47.2,01;02;65,0530,2310,,0600,2310,,0600,2310,,,,15171,0100090200,台北市,902,902,,902,161607,0100090202,902返程半,,5100,指南客運,70,https://ebus.gov.taipei/MapOverview?nid=0100090200,(Miramar-Mingchuan U.)、(MRT Jiantan Sta.-Miramar),美麗華-銘傳大學,2 segments,兩段票,09020A0,2023/06/04 16:14:36,,739,0
,0530,2310,2,,,台北市公車動態資訊中心,WGS84,Linguang Station,麟光站,MRT Shipai Sta.,捷運石牌站,47.2,01;02;65,0530,2310,,0600,2310,,0600,2310,,,,15171,0100090200,台北市,902,902,,902,151710,0100090201,902去程半,,5100,指南客運,70,https://ebus.gov.taipei/MapOverview?nid=0100090200,(Miramar-Mingchuan U.)、(MRT Jiantan Sta.-Miramar),美麗華-銘傳大學,2 segments,兩段票,0902000,2023/06/04 16:14:36,,740,0
,0940,2110,3,,,台北市公車動態資訊中心,WGS84,Nangang,南港,MRT Nanjing Fuxing Station,捷運南京復興站,17.5,11,0940,2110,,0830,2030,,0830,2030,,,,19298,0111002520,台北市,R25Shuttle,紅25區,,R25(Shuttle),161667,0111002521,紅25區,,200,首都客運,16,https://ebus.gov.taipei/MapOverview?nid=0111002520,,,1 segment,一段票,1125200,2023/06/04 16:14:36,,741,0
,0500,2230,4,,,台北市公車動態資訊中心,WGS84,Xizhi Shehou,汐止社后,Jingmei,景美,49.6,01;02,0500,2230,2100以後固定班次；停靠『三總內湖站』時間0800-2130,0530,2230,,0530,2230,2100以後固定班次；停靠『三總內湖站』時間0800-2130,1520,1520,11221,0100028400,台北市,284,284,1215,284,161517,0100028403,284去不經三總返經三總,0710,200,首都客運,100,https://ebus.gov.taipei/MapOverview?nid=0100028400,Nangang Police Dist.(Xiangyang)-City Hall(Songshou),南港分局(向陽)-市政府(松壽),2 segments,兩段票,02840B0,2023/06/04 16:14:36,,742,0
,0500,2230,4,,,台北市公車動態資訊中心,WGS84,Xizhi Shehou,汐止社后,Jingmei,景美,49.6,01;02,0500,2230,2100以後固定班次；停靠『三總內湖站』時間0800-2130,0530,2230,,0530,2230,2100以後固定班次；停靠『三總內湖站』時間0800-2130,1520,1520,11221,0100028400,台北市,284,284,1215,284,161518,0100028404,284去經三總返不經三總,0710,200,首都客運,100,https://ebus.gov.taipei/MapOverview?nid=0100028400,Nangang Police Dist.(Xiangyang)-City Hall(Songshou),南港分局(向陽)-市政府(松壽),2 segments,兩段票,02840C0,2023/06/04 16:14:36,,743,0
,0630,1900,1,例假日停駛,,台北市公車動態資訊中心,WGS84,Songde Sta.,松德站,MRT Jiannan Rd. Sta.,捷運劍南路站,18.3,13,0630,1900,平日離峰固定班次, , ,, , ,例假日停駛,,,17555,0113001600,台北市,G16,綠16,,G16,161717,0113001602,綠16繞駛新湖三路、堤頂大道,1012,800,大都會客運,26,https://ebus.gov.taipei/MapOverview?nid=0113001600,,,1 segment,一段票,13160A0,2023/06/04 16:14:36,,744,0
,0530,2300,3,平日延駛金龍禪寺:0600 0810 1410 1650；每日08:00~21:30繞駛三總內湖站,,台北市公車動態資訊中心,WGS84,Neihu Tech. Park,內湖科技園區,MRT Kunyang Sta.,捷運昆陽站,21,01,0530,2300,平日延駛金龍禪寺:0600 0810 1410 1650；08:00~21:30繞駛三總內湖站,0530,2300,假日延駛金龍禪寺:0830 1600；每日08:00~21:30繞駛三總內湖站,0530,2300,假日延駛金龍禪寺:0830 1600；08:00~21:30繞駛三總內湖站,,,11114,0100055100,台北市,551,551,,551,161418,0100055105,551繞駛行善路經三總不經金龍禪寺,,1100,大南汽車,27,https://ebus.gov.taipei/MapOverview?nid=0100055100,,,1 segment,一段票,05510D0,2023/06/04 16:14:36,,745,0
,0530,2300,3,平日延駛金龍禪寺:0600 0810 1410 1650；每日08:00~21:30繞駛三總內湖站,,台北市公車動態資訊中心,WGS84,Neihu Tech. Park,內湖科技園區,MRT Kunyang Sta.,捷運昆陽站,21,01,0530,2300,平日延駛金龍禪寺:0600 0810 1410 1650；08:00~21:30繞駛三總內湖站,0530,2300,假日延駛金龍禪寺:0830 1600；每日08:00~21:30繞駛三總內湖站,0530,2300,假日延駛金龍禪寺:0830 1600；08:00~21:30繞駛三總內湖站,,,11114,0100055100,台北市,551,551,,551,161419,0100055106,551繞駛行善路經三總、金龍寺,,1100,大南汽車,27,https://ebus.gov.taipei/MapOverview?nid=0100055100,,,1 segment,一段票,05510E0,2023/06/04 16:14:36,,746,0
,0530,2300,3,平日延駛金龍禪寺:0600 0810 1410 1650；每日08:00~21:30繞駛三總內湖站,,台北市公車動態資訊中心,WGS84,Neihu Tech. Park,內湖科技園區,MRT Kunyang Sta.,捷運昆陽站,21,01,0530,2300,平日延駛金龍禪寺:0600 0810 1410 1650；08:00~21:30繞駛三總內湖站,0530,2300,假日延駛金龍禪寺:0830 1600；每日08:00~21:30繞駛三總內湖站,0530,2300,假日延駛金龍禪寺:0830 1600；08:00~21:30繞駛三總內湖站,,,11114,0100055100,台北市,551,551,,551,161420,0100055107,551不繞駛行善路不經三總、金龍禪寺,,1100,大南汽車,27,https://ebus.gov.taipei/MapOverview?nid=0100055100,,,1 segment,一段票,05510F0,2023/06/04 16:14:36,,747,0
,0510,2200,4,,,台北市公車動態資訊中心,WGS84,Banqiao,板橋,Fuyuan St.,撫遠街,47.9,01,0510,2200,,0510,2200,,0510,2200,,,,19108,0100030790,台北市,307Xizang Sanmin,307西藏三民,,307Xizang Sanmin,161408,0100030791,307西藏往撫遠街,,100,臺北客運,250,https://ebus.gov.taipei/MapOverview?nid=0100030790,WanDa Elementary School-Zhonghe National Tax Administration,萬大國小-中和國稅局,2 segments,兩段票,03079A0,2023/06/04 16:14:36,,748,0
,0510,2200,4,,,台北市公車動態資訊中心,WGS84,Banqiao,板橋,Fuyuan St.,撫遠街,47.9,01,0510,2200,,0510,2200,,0510,2200,,,,19108,0100030790,台北市,307Xizang Sanmin,307西藏三民,,307Xizang Sanmin,161408,0100030791,307西藏往撫遠街,,100,臺北客運,250,https://ebus.gov.taipei/MapOverview?nid=0100030790,WanDa Elementary School-Zhonghe National Tax Administration,萬大國小-中和國稅局,2 segments,兩段票,03079A0,2023/06/04 16:14:36,,749,0
,0510,2200,4,,,台北市公車動態資訊中心,WGS84,Banqiao,板橋,Fuyuan St.,撫遠街,47.9,01,0510,2200,,0510,2200,,0510,2200,,,,19108,0100030790,台北市,307Xizang Sanmin,307西藏三民,,307Xizang Sanmin,161408,0100030791,307西藏往撫遠街,,200,首都客運,250,https://ebus.gov.taipei/MapOverview?nid=0100030790,WanDa Elementary School-Zhonghe National Tax Administration,萬大國小-中和國稅局,2 segments,兩段票,03079A0,2023/06/04 16:14:36,,750,0
,0510,2200,4,,,台北市公車動態資訊中心,WGS84,Banqiao,板橋,Fuyuan St.,撫遠街,47.9,01,0510,2200,,0510,2200,,0510,2200,,,,19108,0100030790,台北市,307Xizang Sanmin,307西藏三民,,307Xizang Sanmin,161407,0100030792,307西藏往板橋前站,,100,臺北客運,250,https://ebus.gov.taipei/MapOverview?nid=0100030790,WanDa Elementary School-Zhonghe National Tax Administration,萬大國小-中和國稅局,2 segments,兩段票,03079B0,2023/06/04 16:14:36,,751,0
